47.86037532,11.78797067
47.86078086,11.78793897
47.86126064,11.78744344
47.86191326,11.78723787
47.86250635,11.78652118
47.86380988,11.78655101
47.86513734,11.78707671
47.86579113,11.78608252
47.86631420,11.78565609
47.86876368,11.78590779
47.86951145,11.78622863
47.86974881,11.78645526
47.87056854,11.78640567
47.87098783,11.78654848
47.87132941,11.78692777
47.87212447,11.78678327
47.87284756,11.78700925
47.87345842,11.78704204
47.87439720,11.78690526
47.87497060,11.78662853
47.87656730,11.78569811
47.87726646,11.78542812
47.87816116,11.78451345
47.87867185,11.78348457
47.87858883,11.78319934
47.87827345,11.78322254
47.87789995,11.78341645
47.87752516,11.78366376
47.87716227,11.78379137
47.87732577,11.78298456
47.87826027,11.78191154
47.87840417,11.78117050
47.87880841,11.78119216
47.87950886,11.78086867
47.88161699,11.78110195
47.88440921,11.78094401
47.88616967,11.78067728
47.88809093,11.78008483
47.88957719,11.77925506
47.89047081,11.77875461
47.89178907,11.77891882
47.89246539,11.77884804
47.89275340,11.77772667
47.89220823,11.77646707
47.89178712,11.77565548
47.89088990,11.77481844
47.89103501,11.77216483
47.89095658,11.77094364
47.89084506,11.76997478
47.89283881,11.77159249
47.89401808,11.77229746
47.89521494,11.77339127
47.89662492,11.77385452
47.89751161,11.77438344
47.89906486,11.77561683
47.90077307,11.77676495
47.90177944,11.77717998
47.90387269,11.77802780
47.90495358,11.77796530
47.90549799,11.77814161
47.90655153,11.77846560
47.90728110,11.77842441
47.90857767,11.77799888
47.91009873,11.77795996
47.91147646,11.77752537
47.91215286,11.77707995
47.91302695,11.77627048
47.91333026,11.77563113
47.91383733,11.77474846
47.91442498,11.77350883
47.91513139,11.77182061
47.91582299,11.77037240
47.91722213,11.76793164
47.91812356,11.76598604
47.91876502,11.76474909
47.91855300,11.76421593
47.91872693,11.76371673
47.91877831,11.76307719
47.91858009,11.76234406
47.91815281,11.76141141
47.91813619,11.76023302
47.91805923,11.75931904
47.91808269,11.75834350
47.91816870,11.75738466
47.91899743,11.75658575
47.91984219,11.75624261
47.92061925,11.75609659
47.92019544,11.75501694
47.92050665,11.75479262
47.91965338,11.74798984
47.91898629,11.74278946
47.91835106,11.73775146
47.91781737,11.73297317
47.92050162,11.73205757
47.92425673,11.73074330
47.93013169,11.72841627
47.93366217,11.72708970
47.94296140,11.72373717
47.95164331,11.72061886
47.95584420,11.71908546
47.95749746,11.71802068
47.96069003,11.71576442
47.96205762,11.71536745
47.96469854,11.71475600
47.96639662,11.71445667
47.96752070,11.71408704
47.97060591,11.71332465
47.97294785,11.70594636
47.97448481,11.70026681
47.97820952,11.68719902
47.97845428,11.68711796
47.97667770,11.68308734
47.97516542,11.67967347
47.97616980,11.67941739
47.98075644,11.67828848
47.98264133,11.67151327
47.98445732,11.66536371
47.98646600,11.65864751
47.98559736,11.65809373
47.98478355,11.65750260
47.98418534,11.65692256
47.98287554,11.65522081
47.98146906,11.65380892
47.98018371,11.65299277
47.97878806,11.65188969
47.97806683,11.65118292
47.97867646,11.65049076
47.97891775,11.64977972
47.97958437,11.64895649
47.98032683,11.64757447
47.98190572,11.64619500
47.98344897,11.64480023
47.98528497,11.64358111
47.98619658,11.64266304
47.98718160,11.64168169
47.98772829,11.64098609
47.98896361,11.64007105
47.99014945,11.63974302
47.99191734,11.63913648
47.99399623,11.63830457
47.99560467,11.63641676
47.99631872,11.63626556
47.99623588,11.63556449
47.99650471,11.63521637
47.99912269,11.63480036
47.99955624,11.63236996
48.00048494,11.62677506
48.00427407,11.62824089
48.00817314,11.62961871
48.00832507,11.62887582
48.01038255,11.62818962
48.01205166,11.62796620
48.01310801,11.62779204
48.01401286,11.62755654
48.01487953,11.62702417
48.01541786,11.62668959
48.01571240,11.62639623
48.01692659,11.62561337
48.01861968,11.62473414
48.02027795,11.62341066
48.02130969,11.62273906
48.02436372,11.62094997
48.02491848,11.62068314
48.02650312,11.61982494
48.02823370,11.61808909
48.02916187,11.61722432
48.02907281,11.61679071
48.02940490,11.61405861
48.02993792,11.61198031
48.03098726,11.60974031
48.03197063,11.60763100
48.03267885,11.60694261
48.03350537,11.60619313
48.03321569,11.60468996
48.03298892,11.60398118
48.03226098,11.60276439
48.03166857,11.60191652
48.03122143,11.60100895
48.03158487,11.60045063
48.03229941,11.59948085
48.03292831,11.59951251
48.03365876,11.59942859
48.03407299,11.59821568
48.03362521,11.59733488
48.03410048,11.59620548
48.03437183,11.59494511
48.03500385,11.59324688
48.03452273,11.59264606
48.03498132,11.58946391
48.03568443,11.58979421
48.03622267,11.58945911
48.03644774,11.58865232
48.03650693,11.58762263
48.03724531,11.58678790
48.03555471,11.58117790
48.03560485,11.58014776
48.03589963,11.57943830
48.03612072,11.57880561
48.03589047,11.57824426
48.03570068,11.57748377
48.03585172,11.57636479
48.03570413,11.57572711
48.03619771,11.57537622
48.03673651,11.57501417
48.03782756,11.57449190
48.04164368,11.57277764
48.04187047,11.57108555
48.04487278,11.57116803
48.04532860,11.57089564
48.04571433,11.57094168
48.04654482,11.57040625
48.05086192,11.56840782
48.05496965,11.56651940
48.05980629,11.56421074
48.06193343,11.56078761
48.06595778,11.55455980
48.06804761,11.55199286
48.07016643,11.54933321
48.07142612,11.54769112
48.07173842,11.54537142
48.07248526,11.54495199
48.07324167,11.54450617
48.07378335,11.54400949
48.07402401,11.54329664
48.07460027,11.54205006
48.07437033,11.53943506
48.07486863,11.53927171
48.07557566,11.53902468
48.07646742,11.53855857
48.07734693,11.53823949
48.07794466,11.53805417
48.07831866,11.53781756
48.07883197,11.53778914
48.07988830,11.53801563
48.08010817,11.53824122
48.08033486,11.53815842
48.08123173,11.53908848
48.08240562,11.54009934
48.08306574,11.54034664
48.08447632,11.54041616
48.08559702,11.54057878
48.08636376,11.54088506
48.08704934,11.54120077
48.08775712,11.54173237
48.08840409,11.54216702
48.08907861,11.54257618
48.08976091,11.54303945
48.09022098,11.54338435
48.09146931,11.54387558
48.09095518,11.54434693
48.09037311,11.54504315
48.08998964,11.54611164
48.09100287,11.54665844
48.09208947,11.54714176
48.09276842,11.54734986
48.09224654,11.54816987
48.09190905,11.54838142
48.09194177,11.54893348
48.09217169,11.55073046
48.09261491,11.55061815
48.09304319,11.55077360
48.09373232,11.55092855
48.09431303,11.55110499
48.09504976,11.55114147
48.09624291,11.55128110
48.09740251,11.55131167
48.09839021,11.55138744
48.09912634,11.55145075
48.09984957,11.55128515
48.10063753,11.55144503
48.10210085,11.55197406
48.10278043,11.55255830
48.10311412,11.55332683
48.10379283,11.55435419
48.10458412,11.55517231
48.10530174,11.55606737
48.10607117,11.55705903
48.10685136,11.55797068
48.10748600,11.55895570
48.10832008,11.55987008
48.10933653,11.56026979
48.11018047,11.56033861
48.11099745,11.56040609
48.11167517,11.56026519
48.11241967,11.55995300
48.11306325,11.55972980
48.11390329,11.55957009
48.11578492,11.55948902
48.11640365,11.55957351
48.11695290,11.55995005
48.11858031,11.56158914
48.11944850,11.56258607
48.12035502,11.56388046
48.12162148,11.56597197
48.12254980,11.56789894
48.12472465,11.57199738
48.12725717,11.57658430
48.12780445,11.57784771
48.12753607,11.57818358
48.12719587,11.57811280
48.12695456,11.57764393
48.12689879,11.57812478
48.12723236,11.57849080
48.12740325,11.57929202
48.12772957,11.57998012
48.12797534,11.58065075
48.12815104,11.58123727
48.12820112,11.58261016
48.12833544,11.58343644
48.12872463,11.58412774
48.12957525,11.58509749
48.13037823,11.58618581
48.13143841,11.58743489
48.13191431,11.58587337
